freq_hz,dbuv
852883333.3333334,-68.62518
854500000.0,-68.73788
856116666.6666666,-68.64388
857733333.3333334,-68.41628
859350000.0,-68.90499
860966666.6666666,-68.67019
862583333.3333334,-69.05492
864200000.0,-68.85975
865816666.6666666,-66.86741
867433333.3333334,-68.23865
869050000.0,-69.0079
870666666.6666666,-67.76993
872283333.3333334,-68.4963
873900000.0,-67.90096
875516666.6666666,-68.5414
877133333.3333334,-67.80397
878750000.0,-68.25607
880366666.6666666,-67.28298
881983333.3333334,-68.70217
883600000.0,-66.85301
885216666.6666666,-67.75391
886833333.3333334,-67.24863
888450000.0,-67.97446
890066666.6666666,-67.49019
891683333.3333334,-67.55256
893300000.0,-67.04405
894916666.6666666,-68.40269
896533333.3333334,-67.89445
898150000.0,-68.31099
899766666.6666666,-68.08923
901383333.3333334,-67.97778
903000000.0,-67.40075
904616666.6666666,-68.46981
906233333.3333334,-67.54362
907850000.0,-67.89289
909466666.6666666,-68.15281
911083333.3333334,-67.88348
912700000.0,-68.04967
914316666.6666666,-68.00557
915933333.3333334,-67.74342
917550000.0,-68.24478
919166666.6666666,-67.98322
920783333.3333334,-67.9786
922400000.0,-67.63864
924016666.6666666,-67.20914
925633333.3333334,-68.42053
927250000.0,-68.27637
928866666.6666666,-68.1105
930483333.3333334,-68.27879
932100000.0,-68.02275
933716666.6666666,-68.06138
935333333.3333334,-68.06203
936950000.0,-68.14085
938566666.6666666,-67.74693
940183333.3333334,-68.01839
941800000.0,-68.39077
943416666.6666666,-68.78676
945033333.3333334,-68.45963
946650000.0,-67.07993
948266666.6666666,-68.3135
949883333.3333334,-67.93751
951500000.0,-68.17777
953116666.6666666,-68.51568
954733333.3333334,-67.88398
956350000.0,-67.48808
957966666.6666666,-68.01987
959583333.3333334,-68.01788
961200000.0,-67.69279
962816666.6666666,-67.68314
964433333.3333334,-67.55995
966050000.0,-67.49648
967666666.6666666,-68.19678
969283333.3333334,-68.20119
970900000.0,-68.31336
972516666.6666666,-67.90606
974133333.3333334,-67.88059
975750000.0,-67.00098
977366666.6666666,-68.58824
978983333.3333334,-67.76273
980600000.0,-68.1686
982216666.6666666,-67.98267
983833333.3333334,-68.06915
985450000.0,-67.90351
987066666.6666666,-67.76246
988683333.3333334,-68.16061
990300000.0,-68.16229
991916666.6666666,-66.61855
993533333.3333334,-67.53796
995150000.0,-68.36533
996766666.6666666,-67.75575
998383333.3333334,-67.09981
1000000000.0,-68.16499
