freq_hz,dbuv
967666666.6666666,22.07038
969283333.3333334,16.26876
970900000.0,15.23173
972516666.6666666,14.18893
974133333.3333334,14.38179
975750000.0,13.66593
977366666.6666666,14.58235
978983333.3333334,14.06209
980600000.0,14.10211
982216666.6666666,14.01054
983833333.3333334,13.88872
985450000.0,13.83925
987066666.6666666,14.13854
988683333.3333334,14.75027
990300000.0,14.89558
991916666.6666666,14.94444
993533333.3333334,14.94161
995150000.0,17.72669
996766666.6666666,20.35157
998383333.3333334,15.96002
1000000000.0,48.54842
